"","Date","Index","Open","High","Low","Close","Volume","Adjusted"
"653","2018-10-12","FB",156.729996,156.889999,151.300003,153.740005,25293500,153.740005
"654","2018-10-15","FB",153.320007,155.570007,152.550003,153.520004,15433500,153.520004
"655","2018-10-16","FB",155.399994,159.460007,155.009995,158.779999,19180100,158.779999
"656","2018-10-17","FB",159.559998,160.490005,157.949997,159.419998,17592000,159.419998
"657","2018-10-18","FB",158.509995,158.660004,153.279999,154.919998,21675100,154.919998
"658","2018-10-19","FB",155.860001,157.350006,153.550003,154.050003,19761300,154.050003
"659","2018-10-22","FB",154.759995,157.339996,154.460007,154.779999,15424700,154.779999
"660","2018-10-23","FB",151.220001,154.770004,150.850006,154.389999,19095000,154.389999
"661","2018-10-24","FB",154.279999,154.649994,145.600006,146.039993,27744600,146.039993
"662","2018-10-25","FB",147.729996,152.210007,147,150.949997,22105700,150.949997
"663","2018-10-26","FB",145.820007,149,143.800003,145.369995,31303300,145.369995
"664","2018-10-29","FB",148.5,148.830002,139.029999,142.089996,31336800,142.089996
"665","2018-10-30","FB",139.940002,146.639999,139.740005,146.220001,50528300,146.220001
"666","2018-10-31","FB",155,156.399994,148.960007,151.789993,60101300,151.789993
"667","2018-11-01","FB",151.520004,152.75,149.350006,151.75,25640800,151.75
"668","2018-11-02","FB",151.800003,154.130005,148.960007,150.350006,24708700,150.350006
"669","2018-11-05","FB",150.100006,150.190002,147.440002,148.679993,15971200,148.679993
"670","2018-11-06","FB",149.309998,150.970001,148,149.940002,16667100,149.940002
"671","2018-11-07","FB",151.570007,153.009995,149.830002,151.529999,21877400,151.529999
"672","2018-11-08","FB",150.490005,150.940002,146.740005,147.869995,24145800,147.869995
"673","2018-11-09","FB",146.75,147.759995,144.070007,144.960007,17326900,144.960007
"674","2018-11-12","FB",144.479996,145.039993,140.490005,141.550003,18542100,141.550003
"675","2018-11-13","FB",142,144.880005,141.619995,142.160004,15141700,142.160004
"676","2018-11-14","FB",143.699997,145.580002,141.550003,144.220001,22068400,144.220001
"677","2018-11-15","FB",142.330002,144.839996,140.830002,143.850006,30320300,143.850006
"678","2018-11-16","FB",141.070007,141.770004,137.770004,139.529999,37250600,139.529999
"679","2018-11-19","FB",137.610001,137.75,131.210007,131.550003,44362700,131.550003
"680","2018-11-20","FB",127.029999,134.160004,126.849998,132.429993,41939500,132.429993
"681","2018-11-21","FB",134.399994,137.190002,134.130005,134.820007,25469700,134.820007
"682","2018-11-23","FB",133.649994,134.5,131.259995,131.729996,11886100,131.729996
"683","2018-11-26","FB",133,137,132.779999,136.380005,24263600,136.380005
"684","2018-11-27","FB",135.75,136.610001,133.710007,135,20750300,135
"685","2018-11-28","FB",136.279999,136.789993,131.850006,136.759995,29847500,136.759995
"686","2018-11-29","FB",135.919998,139.990005,135.660004,138.679993,24238700,138.679993
"687","2018-11-30","FB",138.259995,140.970001,137.360001,140.610001,25732600,140.610001
"688","2018-12-03","FB",143,143.679993,140.759995,141.089996,24819200,141.089996
"689","2018-12-04","FB",140.729996,143.389999,137.160004,137.929993,30307400,137.929993
"690","2018-12-06","FB",133.820007,139.699997,133.669998,139.630005,28218100,139.630005
"691","2018-12-07","FB",139.25,140.869995,136.660004,137.419998,21195500,137.419998
"692","2018-12-10","FB",139.600006,143.050003,139.009995,141.850006,26422200,141.850006
"693","2018-12-11","FB",143.880005,143.880005,141.100006,142.080002,20300300,142.080002
"694","2018-12-12","FB",143.080002,147.190002,142.509995,144.5,23696900,144.5
"695","2018-12-13","FB",145.570007,145.850006,143.190002,145.009995,18148600,145.009995
"696","2018-12-14","FB",143.339996,146.009995,142.509995,144.059998,21785800,144.059998
"697","2018-12-17","FB",143.080002,144.919998,138.419998,140.190002,24334000,140.190002
"698","2018-12-18","FB",141.080002,145.929993,139.830002,143.660004,24709100,143.660004
"699","2018-12-19","FB",141.210007,144.910004,132.5,133.240005,57404900,133.240005
"700","2018-12-20","FB",130.699997,135.570007,130,133.399994,40297900,133.399994
"701","2018-12-21","FB",133.389999,134.899994,123.419998,124.949997,56901500,124.949997
"702","2018-12-24","FB",123.099998,129.740005,123.019997,124.059998,22066000,124.059998
"703","2018-12-26","FB",126,134.240005,125.889999,134.179993,39723400,134.179993
"704","2018-12-27","FB",132.440002,134.990005,129.669998,134.520004,31202500,134.520004
"705","2018-12-28","FB",135.339996,135.919998,132.199997,133.199997,22627600,133.199997
"706","2018-12-31","FB",134.449997,134.639999,129.949997,131.089996,24625300,131.089996
"707","2019-01-02","FB",128.990005,137.509995,128.559998,135.679993,28146200,135.679993
"708","2019-01-03","FB",134.690002,137.169998,131.119995,131.740005,22717900,131.740005
"709","2019-01-04","FB",134.009995,138,133.75,137.949997,29002100,137.949997
"710","2019-01-07","FB",137.559998,138.869995,135.910004,138.050003,20089300,138.050003
"711","2019-01-08","FB",139.889999,143.139999,139.539993,142.529999,26263800,142.529999
"712","2019-01-09","FB",142.949997,144.699997,141.270004,144.229996,22205900,144.229996
"713","2019-01-10","FB",143.080002,144.559998,140.839996,144.199997,16125000,144.199997
"714","2019-01-11","FB",143.149994,145.360001,142.570007,143.800003,12908000,143.800003
"715","2019-01-14","FB",142,146.570007,141.270004,145.389999,20520300,145.389999
"716","2019-01-15","FB",146.009995,150.679993,145.990005,148.949997,24069000,148.949997
"717","2019-01-16","FB",149,149.649994,147,147.539993,18025700,147.539993
"718","2019-01-17","FB",146.949997,149,146.5,148.300003,15787900,148.300003
"719","2019-01-18","FB",149.75,152.429993,148.550003,150.039993,31029600,150.039993
"720","2019-01-22","FB",149.199997,151.529999,146.369995,147.570007,22378700,147.570007
"721","2019-01-23","FB",148.279999,148.800003,143.059998,144.300003,20098400,144.300003
"722","2019-01-24","FB",144.639999,146.440002,142.520004,145.830002,20955500,145.830002
"723","2019-01-25","FB",147.479996,149.830002,146.539993,149.009995,22237200,149.009995
"724","2019-01-28","FB",148.050003,148.960007,146.210007,147.470001,15508500,147.470001
"725","2019-01-29","FB",148.089996,148.100006,143.429993,144.190002,17632100,144.190002
"726","2019-01-30","FB",146.220001,150.949997,145.699997,150.419998,44613200,150.419998
"727","2019-01-31","FB",165.600006,171.679993,165,166.690002,77233600,166.690002
"728","2019-02-01","FB",165.839996,169.100006,165.660004,165.710007,30806500,165.710007
"729","2019-02-04","FB",165.699997,169.300003,163.619995,169.25,20036000,169.25
"730","2019-02-05","FB",169.149994,171.979996,168.690002,171.160004,22557000,171.160004
"731","2019-02-06","FB",171.199997,172.470001,169.270004,170.490005,13281200,170.490005
"732","2019-02-07","FB",168.199997,169.240005,165.25,166.380005,17517600,166.380005
"733","2019-02-08","FB",164.470001,167.369995,164.210007,167.330002,12561400,167.330002
"734","2019-02-11","FB",167.899994,168.300003,165.080002,165.789993,12811200,165.789993
"735","2019-02-12","FB",166.860001,168.339996,164.5,165.039993,16292300,165.039993
"736","2019-02-13","FB",165.380005,166.220001,163.729996,164.070007,14205100,164.070007
"737","2019-02-14","FB",163.190002,164.869995,162.25,163.949997,12755200,163.949997
"738","2019-02-15","FB",164.509995,164.699997,160.860001,162.5,15504400,162.5
"739","2019-02-19","FB",160.5,164.149994,160.330002,162.289993,14345400,162.289993
"740","2019-02-20","FB",162.25,163.720001,161.25,162.559998,11770700,162.559998
"741","2019-02-21","FB",161.929993,162.240005,159.589996,160.039993,15607800,160.039993
"742","2019-02-22","FB",160.580002,162.410004,160.309998,161.889999,15858500,161.889999
"743","2019-02-25","FB",163.070007,166.070007,162.899994,164.619995,18737100,164.619995
"744","2019-02-26","FB",164.339996,166.240005,163.800003,164.130005,13784100,164.130005
"745","2019-02-27","FB",162.899994,163.929993,160.410004,162.809998,12697500,162.809998
"746","2019-02-28","FB",162.369995,163.5,160.860001,161.449997,11114200,161.449997
"747","2019-03-01","FB",162.600006,163.130005,161.690002,162.279999,11097800,162.279999
"748","2019-03-04","FB",163.899994,167.5,163.830002,167.369995,18894700,167.369995
"749","2019-03-05","FB",167.369995,171.880005,166.550003,171.259995,28187900,171.259995
"750","2019-03-06","FB",172.899994,173.570007,171.270004,172.509995,21531700,172.509995
"751","2019-03-07","FB",171.5,171.740005,167.610001,169.130005,18306500,169.130005
"752","2019-03-08","FB",166.199997,169.619995,165.970001,169.600006,13184800,169.600006
"753","2019-03-11","FB",171.600006,174.300003,171.580002,172.070007,18884000,172.070007
"754","2019-03-12","FB",172.089996,173.800003,171.220001,171.919998,12155300,171.919998
"755","2019-03-13","FB",172.320007,174.029999,172.119995,173.369995,11973300,173.369995
"756","2019-03-14","FB",169.759995,171.149994,168.160004,170.169998,18037400,170.169998
"757","2019-03-15","FB",167.160004,167.580002,162.509995,165.979996,37135400,165.979996
"758","2019-03-18","FB",163.570007,163.899994,159.279999,160.470001,37524200,160.470001
"759","2019-03-19","FB",161.479996,163.820007,160.820007,161.570007,25611500,161.570007
"760","2019-03-20","FB",161.5,166.119995,161.240005,165.440002,20211500,165.440002
"761","2019-03-21","FB",164.889999,166.389999,163.75,166.080002,16223000,166.080002
"762","2019-03-22","FB",165.649994,167.419998,164.089996,164.339996,16389200,164.339996
"763","2019-03-25","FB",163,166.539993,162,166.289993,12631200,166.289993
"764","2019-03-26","FB",167.350006,169.449997,166.350006,167.679993,15437900,167.679993
"765","2019-03-27","FB",167.850006,168.940002,164.789993,165.869995,10620300,165.869995
"766","2019-03-28","FB",164.570007,166.720001,163.330002,165.550003,10443000,165.550003
"767","2019-03-29","FB",166.389999,167.190002,164.809998,166.690002,13455500,166.690002
"768","2019-04-01","FB",167.830002,168.899994,167.279999,168.699997,10381500,168.699997
"769","2019-04-02","FB",170.139999,174.899994,169.550003,174.199997,23946500,174.199997
"770","2019-04-03","FB",174.5,177.960007,172.949997,173.539993,27391100,173.539993
"771","2019-04-04","FB",176.020004,178,175.529999,176.020004,17847700,176.020004
"772","2019-04-05","FB",176.880005,177,175.100006,175.720001,9594100,175.720001
"773","2019-04-08","FB",175.210007,175.5,174.229996,174.929993,7297400,174.929993
"774","2019-04-09","FB",175.619995,179.190002,175.550003,177.580002,19751000,177.580002
"775","2019-04-10","FB",178.179993,178.789993,176.539993,177.820007,11701500,177.820007
"776","2019-04-11","FB",178.240005,178.399994,177,177.509995,8071000,177.509995
"777","2019-04-12","FB",178,179.630005,177.949997,179.100006,12329800,179.100006
"778","2019-04-15","FB",178.5,180.5,176.869995,179.649994,10834800,179.649994
"779","2019-04-16","FB",179,180.169998,178.300003,178.869995,11215200,178.869995
"780","2019-04-17","FB",179.600006,180.740005,178.360001,178.779999,9973700,178.779999
"781","2019-04-18","FB",178.800003,178.880005,177.339996,178.279999,11655600,178.279999
"782","2019-04-22","FB",178.25,181.669998,178.25,181.440002,13389900,181.440002
"783","2019-04-23","FB",182.740005,184.220001,181.479996,183.779999,19954800,183.779999
"784","2019-04-24","FB",184.490005,185.139999,181.649994,182.580002,37289900,182.580002
"785","2019-04-25","FB",196.979996,198.479996,192.119995,193.259995,54148800,193.259995
"786","2019-04-26","FB",192.5,192.899994,189.089996,191.490005,22075000,191.490005
"787","2019-04-29","FB",190.949997,195.410004,190.649994,194.779999,19641300,194.779999
"788","2019-04-30","FB",194.190002,197.389999,192.279999,193.399994,23494700,193.399994
"789","2019-05-01","FB",194.779999,196.179993,193.009995,193.029999,15996600,193.029999
"790","2019-05-02","FB",193,194,189.75,192.529999,13209500,192.529999
"791","2019-05-03","FB",194.380005,196.160004,193.710007,195.470001,14575400,195.470001
"792","2019-05-06","FB",191.240005,194.279999,190.550003,193.880005,13994900,193.880005
"793","2019-05-07","FB",192.539993,192.899994,187.850006,189.770004,16253000,189.770004
"794","2019-05-08","FB",189.389999,190.720001,188.550003,189.539993,12505700,189.539993
"795","2019-05-09","FB",187.199997,189.770004,186.259995,188.649994,12967000,188.649994
"796","2019-05-10","FB",188.25,190,184.589996,188.339996,12578500,188.339996
"797","2019-05-13","FB",183.5,185.429993,180.839996,181.539993,16833300,181.539993
"798","2019-05-14","FB",182.520004,183.490005,178.100006,180.729996,17628100,180.729996
"799","2019-05-15","FB",180.419998,187.279999,180.020004,186.270004,16746900,186.270004
"800","2019-05-16","FB",185.050003,188.580002,185.050003,186.990005,12953100,186.990005
"801","2019-05-17","FB",184.839996,187.580002,184.279999,185.300003,10485400,185.300003
"802","2019-05-20","FB",181.880005,184.229996,181.369995,182.720001,10352000,182.720001
"803","2019-05-21","FB",184.570007,185.699997,183.889999,184.820007,7502800,184.820007
"804","2019-05-22","FB",184.729996,186.740005,183.610001,185.320007,9213800,185.320007
"805","2019-05-23","FB",182.419998,183.899994,179.669998,180.869995,12768800,180.869995
"806","2019-05-24","FB",182.330002,183.630005,180.830002,181.059998,8807700,181.059998
"807","2019-05-28","FB",181.539993,184.710007,181.449997,184.309998,14843300,184.309998
"808","2019-05-29","FB",183.5,184.559998,181.350006,182.190002,12797700,182.190002
"809","2019-05-30","FB",183.080002,183.479996,180.889999,183.009995,8581500,183.009995
"810","2019-05-31","FB",180.279999,180.539993,177.160004,177.470001,15226500,177.470001
"811","2019-06-03","FB",175,175.050003,161.009995,164.149994,56059600,164.149994
"812","2019-06-04","FB",163.710007,168.279999,160.839996,167.5,46044300,167.5
"813","2019-06-05","FB",167.479996,168.720001,164.630005,168.169998,19758300,168.169998
"814","2019-06-06","FB",168.300003,169.699997,167.229996,168.330002,12446400,168.330002
"815","2019-06-07","FB",170.169998,173.869995,168.839996,173.350006,16917300,173.350006
"816","2019-06-10","FB",174.75,177.860001,173.800003,174.820007,14767900,174.820007
"817","2019-06-11","FB",178.479996,179.979996,176.789993,178.100006,15266600,178.100006
"818","2019-06-12","FB",178.380005,179.270004,172.880005,175.039993,17699800,175.039993
"819","2019-06-13","FB",175.529999,178.029999,174.610001,177.470001,12253600,177.470001
"820","2019-06-14","FB",180.509995,181.839996,180,181.330002,16773700,181.330002
"821","2019-06-17","FB",185.009995,189.5,184.410004,189.009995,29459900,189.009995
"822","2019-06-18","FB",194,194.529999,187.279999,188.470001,37571400,188.470001
"823","2019-06-19","FB",187,188.100006,184.550003,187.479996,21417100,187.479996
"824","2019-06-20","FB",190.949997,191.160004,187.639999,189.529999,14635700,189.529999
"825","2019-06-21","FB",188.75,192,188.75,191.139999,22751200,191.139999
"826","2019-06-24","FB",192.419998,193.979996,191.570007,192.600006,15509000,192.600006
"827","2019-06-25","FB",192.880005,193.139999,188.130005,188.839996,16750300,188.839996
"828","2019-06-26","FB",189.539993,190.759995,187.309998,187.660004,12808600,187.660004
"829","2019-06-27","FB",189.880005,198.880005,188.270004,189.5,11159000,189.5
"830","2019-06-28","FB",190.550003,193.199997,189.940002,193,16378900,193
"831","2019-07-01","FB",195.210007,195.279999,191.929993,193,14181800,193
"832","2019-07-02","FB",193,195,192.710007,195,9050000,195
"833","2019-07-03","FB",194.160004,197.399994,194.160004,197.199997,10246100,197.199997
"834","2019-07-05","FB",196.179993,197.070007,194.169998,196.399994,11164100,196.399994
"835","2019-07-08","FB",195.190002,196.679993,193.639999,195.759995,9723900,195.759995
"836","2019-07-09","FB",194.970001,199.460007,194.889999,199.210007,14698600,199.210007
"837","2019-07-10","FB",200,202.960007,199.669998,202.729996,20571700,202.729996
"838","2019-07-11","FB",203.259995,203.800003,200.210007,201.229996,13678500,201.229996
"839","2019-07-12","FB",199.679993,205.300003,199.160004,204.869995,15366300,204.869995
"840","2019-07-15","FB",204.25,205.330002,201.820007,203.910004,16030300,203.910004
"841","2019-07-16","FB",203.889999,205.470001,203.100006,203.839996,12132700,203.839996
"842","2019-07-17","FB",204.179993,204.360001,201.589996,201.800003,12083700,201.800003
"843","2019-07-18","FB",200.149994,202.470001,199.380005,200.779999,11937900,200.779999
"844","2019-07-19","FB",202.179993,202.330002,198.070007,198.360001,12098300,198.360001
"845","2019-07-22","FB",199.910004,202.570007,198.809998,202.320007,13589000,202.320007
"846","2019-07-23","FB",202.839996,204.240005,200.960007,202.360001,14583700,202.360001
"847","2019-07-24","FB",197.630005,204.809998,197.220001,204.660004,32532500,204.660004
"848","2019-07-25","FB",206.699997,208.660004,198.259995,200.710007,39889900,200.710007
"849","2019-07-26","FB",200.190002,202.880005,196.25,199.75,24434000,199.75
"850","2019-07-29","FB",199,199.630005,195.300003,195.940002,16530800,195.940002
"851","2019-07-30","FB",195.389999,198.710007,193.5,197.039993,11903600,197.039993
"852","2019-07-31","FB",196.949997,198.759995,192.679993,194.229996,14593500,194.229996
"853","2019-08-01","FB",194.169998,198.470001,190.880005,192.729996,17777000,192.729996
"854","2019-08-02","FB",191.100006,192.619995,188.070007,189.020004,15297000,189.020004
"855","2019-08-05","FB",184.690002,185.669998,179.339996,181.729996,23086700,181.729996
"856","2019-08-06","FB",183.690002,185.789993,183.089996,184.509995,18035700,184.509995
"857","2019-08-07","FB",183.600006,186.369995,181.220001,185.149994,15833200,185.149994
"858","2019-08-08","FB",186.619995,190.339996,184.050003,190.160004,14828900,190.160004
"859","2019-08-09","FB",190,190.979996,187.119995,187.850006,11058800,187.850006
"860","2019-08-12","FB",186.850006,187.589996,184.460007,185.369995,10930900,185.369995
"861","2019-08-13","FB",185.520004,191.380005,185.369995,188.449997,13577000,188.449997
"862","2019-08-14","FB",185.800003,185.990005,179.309998,179.710007,18903700,179.710007
"863","2019-08-15","FB",180.949997,183.199997,180.029999,182.589996,12925900,182.589996
"864","2019-08-16","FB",183.75,185.100006,182.360001,183.699997,12654600,183.699997
"865","2019-08-19","FB",186.009995,187.5,184.850006,186.169998,9691200,186.169998
"866","2019-08-20","FB",185.449997,186,182.389999,183.809998,10083400,183.809998
"867","2019-08-21","FB",185,185.899994,183.139999,183.550003,8398200,183.550003
"868","2019-08-22","FB",183.429993,184.110001,179.910004,182.039993,10821400,182.039993
"869","2019-08-23","FB",180.839996,183.130005,176.660004,177.75,17323400,177.75
"870","2019-08-26","FB",179.399994,180.5,178.240005,180.360001,8773600,180.360001
"871","2019-08-27","FB",181.929993,184.039993,181.009995,181.300003,14399600,181.300003
"872","2019-08-28","FB",180.529999,181.949997,178.919998,181.759995,9386100,181.759995
"873","2019-08-29","FB",183.770004,186.080002,183.470001,185.570007,10128700,185.570007
"874","2019-08-30","FB",186.779999,186.800003,183.460007,185.669998,10774500,185.669998
"875","2019-09-03","FB",184,185.669998,182.110001,182.389999,9779400,182.389999
"876","2019-09-04","FB",184.649994,187.75,183.889999,187.139999,11308000,187.139999
"877","2019-09-05","FB",188.529999,191.360001,187.940002,190.899994,13876700,190.899994
"878","2019-09-06","FB",190.210007,190.210007,186.350006,187.490005,15226800,187.490005
"879","2019-09-09","FB",187.729996,188.979996,185.850006,188.759995,14722400,188.759995
"880","2019-09-10","FB",187.440002,188.100006,184.550003,186.169998,15455900,186.169998
"881","2019-09-11","FB",186.460007,189.440002,186.080002,188.490005,11761700,188.490005
"882","2019-09-12","FB",189.860001,190.929993,187.229996,187.470001,11419800,187.470001
"883","2019-09-13","FB",187.330002,187.970001,186.539993,187.190002,11441100,187.190002
"884","2019-09-16","FB",186.929993,187.789993,185.770004,186.220001,8444800,186.220001
"885","2019-09-17","FB",186.660004,188.320007,185.539993,188.080002,9671100,188.080002
"886","2019-09-18","FB",188.089996,189.080002,186.009995,188.139999,9681900,188.139999
"887","2019-09-19","FB",188.660004,191.100006,188.149994,190.139999,10392700,190.139999
"888","2019-09-20","FB",190.660004,193.100006,188.119995,189.929993,19934200,189.929993
"889","2019-09-23","FB",189.339996,190.100006,185.210007,186.820007,13327600,186.820007
"890","2019-09-24","FB",187.979996,188.039993,180.389999,181.279999,18546600,181.279999
"891","2019-09-25","FB",181.449997,183.419998,177.869995,182.800003,18068300,182.800003
"892","2019-09-26","FB",181.330002,181.399994,177.669998,180.110001,16083300,180.110001
"893","2019-09-27","FB",180.490005,180.759995,175.660004,177.100006,14656200,177.100006
"894","2019-09-30","FB",177.869995,178.669998,176.850006,178.080002,10740000,178.080002
"895","2019-10-01","FB",179.149994,179.839996,174.880005,175.809998,17073000,175.809998
"896","2019-10-02","FB",174.839996,176.529999,173.089996,174.600006,16151700,174.600006
"897","2019-10-03","FB",175.570007,179.839996,173.630005,179.380005,16086300,179.380005
"898","2019-10-04","FB",179.550003,180.979996,178.100006,180.449997,10430200,180.449997
"899","2019-10-07","FB",180,181.179993,178.089996,179.679993,9178300,179.679993
"900","2019-10-08","FB",178.259995,180.369995,177.720001,177.75,9466900,177.75
"901","2019-10-09","FB",179.160004,180.720001,177.940002,179.850006,7556900,179.850006
"902","2019-10-10","FB",180.320007,181.610001,179.169998,180.029999,8605000,180.029999
"903","2019-10-11","FB",182.149994,186.490005,182.139999,184.190002,14930500,184.190002
"904","2019-10-14","FB",184.199997,184.619995,182.570007,183.279999,7006000,183.279999
"905","2019-10-15","FB",183.800003,190.380005,183.660004,188.889999,15039100,188.889999
"906","2019-10-16","FB",188.320007,189.699997,186.899994,189.550003,10516900,189.550003
"907","2019-10-17","FB",190.300003,190.839996,188.770004,190.389999,9603000,190.389999
"908","2019-10-18","FB",190.229996,191.490005,183.919998,185.850006,16874200,185.850006
"909","2019-10-21","FB",187.039993,189.910004,186.75,189.759995,8122600,189.759995
"910","2019-10-22","FB",190,190.649994,181.5,182.339996,19537600,182.339996
"911","2019-10-23","FB",182.009995,186.380005,182,186.149994,12300400,186.149994
"912","2019-10-24","FB",184.619995,186.729996,182.800003,186.380005,11413500,186.380005
"913","2019-10-25","FB",185.830002,189,185.089996,187.889999,8061200,187.889999
"914","2019-10-28","FB",187.199997,189.529999,185.080002,189.399994,13657900,189.399994
"915","2019-10-29","FB",191.690002,192.529999,188.470001,189.309998,13574900,189.309998
"916","2019-10-30","FB",189.559998,190.449997,185.979996,188.25,28734600,188.25
"917","2019-10-31","FB",196.699997,198.089996,188.25,191.649994,42286500,191.649994
"918","2019-11-01","FB",192.850006,194.110001,189.910004,193.619995,21711800,193.619995
"919","2019-11-04","FB",194.550003,197.369995,193.809998,194.720001,16371300,194.720001
"920","2019-11-05","FB",195.369995,195.75,193.600006,194.320007,9942000,194.320007
"921","2019-11-06","FB",194.029999,194.369995,191.350006,191.550003,10973000,191.550003
"922","2019-11-07","FB",191.910004,193.440002,189.470001,190.419998,13473000,190.419998
"923","2019-11-08","FB",190,192.339996,189.699997,190.839996,10760800,190.839996
"924","2019-11-11","FB",189.929993,190.080002,188.539993,189.610001,8631200,189.610001
"925","2019-11-12","FB",190,195.059998,189.740005,194.470001,17615500,194.470001
"926","2019-11-13","FB",194.699997,195.699997,192.740005,193.190002,10860700,193.190002
"927","2019-11-14","FB",192.929993,194.029999,191.449997,193.149994,9040500,193.149994
"928","2019-11-15","FB",194.259995,195.300003,193.380005,195.100006,11524300,195.100006
"929","2019-11-18","FB",194.559998,198.630005,193.050003,197.399994,16167200,197.399994
"930","2019-11-19","FB",197.399994,200,196.860001,199.320007,19056800,199.320007
"931","2019-11-20","FB",198.580002,199.589996,195.429993,197.509995,12355400,197.509995
"932","2019-11-21","FB",197.419998,199.089996,196.860001,197.929993,12131000,197.929993
"933","2019-11-22","FB",198.380005,199.300003,197.619995,198.820007,9959800,198.820007
"934","2019-11-25","FB",199.520004,200.970001,199.25,199.789993,15272300,199.789993
"935","2019-11-26","FB",200,200.149994,198.039993,198.970001,11735500,198.970001
"936","2019-11-27","FB",199.899994,203.139999,199.419998,202,12736600,202
"937","2019-11-29","FB",201.600006,203.800003,201.210007,201.639999,7985200,201.639999
"938","2019-12-02","FB",202.130005,202.179993,198.050003,199.699997,11503400,199.699997
"939","2019-12-03","FB",197.600006,198.929993,195.080002,198.820007,11595300,198.820007
"940","2019-12-04","FB",200,200.029999,198.050003,198.710007,8456300,198.710007
"941","2019-12-05","FB",199.860001,201.289993,198.210007,199.360001,9740400,199.360001
"942","2019-12-06","FB",200.5,201.570007,200.059998,201.050003,12270600,201.050003
"943","2019-12-09","FB",200.649994,203.139999,200.210007,201.339996,11954800,201.339996
"944","2019-12-10","FB",201.660004,202.050003,200.149994,200.869995,9475700,200.869995
"945","2019-12-11","FB",200.279999,202.630005,200.279999,202.259995,8036800,202.259995
"946","2019-12-12","FB",202.350006,203.660004,194.100006,196.75,23734800,196.75
"947","2019-12-13","FB",196.399994,196.800003,193.169998,194.110001,18798000,194.110001
"948","2019-12-16","FB",195.270004,199.119995,194.809998,197.919998,14911500,197.919998
"949","2019-12-17","FB",198.839996,199,196.130005,198.389999,10175700,198.389999
"950","2019-12-18","FB",200.089996,204.300003,200.089996,202.5,23274400,202.5
"951","2019-12-19","FB",202.779999,206.300003,202.509995,206.059998,16514600,206.059998
"952","2019-12-20","FB",207.479996,207.710007,203.429993,206.300003,27306900,206.300003
"953","2019-12-23","FB",206.699997,208.589996,205.679993,206.179993,13348900,206.179993
"954","2019-12-24","FB",206.300003,206.789993,205,205.119995,6046300,205.119995
"955","2019-12-26","FB",205.570007,207.820007,205.309998,207.789993,9350700,207.789993
"956","2019-12-27","FB",208.669998,208.929993,206.589996,208.100006,10284200,208.100006
"957","2019-12-30","FB",207.860001,207.899994,203.899994,204.410004,10524300,204.410004
"958","2019-12-31","FB",204,205.559998,203.600006,205.25,8953500,205.25
"959","2020-01-02","FB",206.75,209.789993,206.270004,209.779999,12077100,209.779999
"960","2020-01-03","FB",207.210007,210.399994,206.949997,208.669998,11188400,208.669998
"961","2020-01-06","FB",206.699997,212.779999,206.520004,212.600006,17058900,212.600006
"962","2020-01-07","FB",212.820007,214.580002,211.75,213.059998,14912400,213.059998
"963","2020-01-08","FB",213,216.240005,212.610001,215.220001,13475000,215.220001
"964","2020-01-09","FB",217.539993,218.380005,216.279999,218.300003,12642800,218.300003
"965","2020-01-10","FB",219.199997,219.880005,217.419998,218.059998,12119400,218.059998
"966","2020-01-13","FB",219.600006,221.970001,219.210007,221.910004,14463400,221.910004
"967","2020-01-14","FB",221.610001,222.380005,218.630005,219.059998,13288900,219.059998
"968","2020-01-15","FB",220.610001,221.679993,220.139999,221.149994,10036500,221.149994
"969","2020-01-16","FB",222.570007,222.630005,220.389999,221.770004,10015300,221.770004
"970","2020-01-17","FB",222.029999,222.289993,220.529999,222.139999,15905900,222.139999
"971","2020-01-21","FB",222.160004,222.369995,219.119995,221.440002,14275800,221.440002
"972","2020-01-22","FB",222.309998,222.75,221.279999,221.320007,12212800,221.320007
"973","2020-01-23","FB",220.75,221.490005,219.270004,219.759995,11195000,219.759995
"974","2020-01-24","FB",220.800003,221.779999,216.110001,217.940002,11905800,217.940002
"975","2020-01-27","FB",213.100006,216.059998,212.5,214.869995,13810700,214.869995
"976","2020-01-28","FB",216.139999,218.740005,213.520004,217.789993,13413800,217.789993
"977","2020-01-29","FB",221.440002,224.199997,218.449997,223.229996,33181300,223.229996
"978","2020-01-30","FB",206.529999,211.429993,204.75,209.529999,48775500,209.529999
"979","2020-01-31","FB",208.429993,208.690002,201.059998,201.910004,31359900,201.910004
"980","2020-02-03","FB",203.440002,205.139999,202.5,204.190002,15495600,204.190002
"981","2020-02-04","FB",206.619995,210.600006,205.199997,209.830002,19628900,209.830002
"982","2020-02-05","FB",212.509995,212.729996,208.710007,210.110001,12538200,210.110001
"983","2020-02-06","FB",210.470001,211.190002,209.339996,210.850006,10567500,210.850006
"984","2020-02-07","FB",210.300003,212.820007,209.929993,212.330002,12242500,212.330002
"985","2020-02-10","FB",211.520004,213.800003,210.660004,213.059998,11856400,213.059998
"986","2020-02-11","FB",210.190002,210.860001,206.509995,207.190002,25030800,207.190002
"987","2020-02-12","FB",207.850006,211.220001,207.399994,210.759995,13813700,210.759995
"988","2020-02-13","FB",209.520004,214.330002,209.179993,213.139999,15396600,213.139999
"989","2020-02-14","FB",214,214.929993,212.649994,214.179993,10741700,214.179993
"990","2020-02-18","FB",213.550003,217.979996,213.399994,217.800003,15609200,217.800003
"991","2020-02-19","FB",217.990005,218.320007,216.110001,217.490005,12135100,217.490005
